Year,County,NCICCode,Homicide_sum,Robbery_sum,AggAssault_sum,Burglary_sum,LTtotal_sum,HomicideClr_sum,RobberyClr_sum,AggAssaultClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,NRESBUR_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT50200nao_sum,LT50nao_sum
2014,San Bernardino County,Upland,0,55,105,544,1226,0,23,75,105,58,212,6,4,3,42,5,1,8,8,0,25,206,338,269,275,2,18,249,59,96,0,266,397,175,287,367
2014,San Bernardino County,Victorville,3,189,411,1747,2023,2,80,309,503,58,604,48,15,19,107,43,4,17,27,1,74,998,749,919,828,5,7,601,31,288,1,449,819,316,486,402
2014,San Bernardino County,Adelanto,3,37,131,422,257,1,17,100,45,19,39,12,1,2,22,6,0,1,18,0,9,296,126,366,56,2,0,43,2,39,1,100,107,36,43,71
2014,San Bernardino County,CSU San Bernardino,0,1,1,10,74,0,1,1,4,4,42,0,0,0,1,0,0,0,0,0,0,3,7,4,6,0,0,1,6,26,0,11,19,14,30,11
2014,San Bernardino County,Rancho Cucamonga,4,99,163,1348,1908,2,48,136,581,43,393,25,8,2,64,22,2,10,13,2,43,456,892,497,851,2,2,346,34,114,0,459,871,225,374,438
2014,San Bernardino County,Big Bear,0,6,35,103,141,0,3,23,30,5,35,0,0,1,5,0,0,0,0,0,6,55,48,69,34,1,1,14,1,28,0,56,48,19,20,54
2014,San Bernardino County,Grand Terrace,0,7,10,53,146,0,3,8,6,3,7,1,0,0,6,1,1,0,2,0,0,39,14,31,22,0,1,13,5,27,0,24,60,15,32,39
2014,San Bernardino County,Loma Linda,0,17,22,171,342,0,4,18,19,5,10,3,2,1,11,5,0,0,6,0,1,123,48,120,51,0,1,9,21,58,0,56,157,60,66,59
2014,San Bernardino County,San Bernardino Unified School,0,78,10,133,224,0,18,8,23,4,33,7,1,1,69,0,0,0,0,0,38,92,41,0,133,1,1,0,14,117,2,71,107,52,51,14
2014,San Bernardino County,Highland,7,71,161,421,564,3,24,115,67,31,35,23,6,6,36,4,1,7,10,0,40,272,149,301,120,3,7,73,20,55,2,93,188,63,127,186
2014,San Bernardino County,Twentynine Palms,2,5,48,148,118,3,2,40,25,9,22,1,0,0,4,0,0,0,2,0,1,101,47,113,35,2,1,9,4,29,1,21,45,22,26,25
2014,San Bernardino County,Hesperia,4,56,218,821,1107,4,26,163,278,32,213,18,4,4,30,18,1,4,15,0,16,374,447,348,473,4,12,248,24,148,0,216,428,143,216,320
2014,San Bernardino County,Apple Valley,2,53,139,573,866,1,22,108,169,40,109,22,4,2,25,12,1,6,6,0,14,276,297,290,283,0,2,113,24,127,0,236,306,147,174,239
2014,San Bernardino County,Yucaipa,2,18,48,317,562,2,12,40,72,23,45,5,0,0,13,0,0,2,7,0,7,172,145,197,120,0,2,26,32,139,0,104,213,80,128,141
2014,San Bernardino County,San Bernardino College,0,0,11,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,2,16,0,0,0,3,38,1,13,28,11,15,11
2014,San Bernardino County,Chino Hills,0,16,39,262,685,0,10,37,62,26,94,4,2,1,9,2,0,1,4,1,4,132,130,140,122,0,0,29,16,24,1,185,348,106,91,140
2014,San Bernardino County,Yucca Valley,3,13,53,165,287,2,9,44,49,8,92,2,1,2,8,1,0,0,4,1,7,65,100,74,91,2,1,88,6,26,0,87,96,28,75,88
2014,San Bernardino County,Fontana Unified School,0,3,10,33,82,0,3,7,10,2,14,0,1,0,2,0,0,0,0,0,3,17,16,0,33,1,0,0,4,46,0,29,36,16,22,8
2014,San Bernardino County,Union Pacific RR - San Bernardino,0,0,2,14,53,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,13,1,0,14,0,0,0,0,1,0,39,17,5,11,20
2010,San Bernardino County,Patton State Hospital,0,6,503,4,8,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,3,2,2,1,3,0,1,0,0,2,0,4,2,1,0,5
2014,San Bernardino County,Tehachapi DPR,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,3,2,1
2014,San Bernardino County,CA Highway Patrol - San Bernardino,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,4,1,0,5
2014,San Diego County,San Diego Co. Sheriff's Department,13,194,1030,1335,2674,7,91,669,270,110,461,41,20,36,97,40,4,18,30,8,18,727,608,854,481,1,24,338,71,707,3,331,1179,436,463,596
2014,San Diego County,Carlsbad,1,44,145,331,1272,1,43,132,71,16,273,2,4,4,34,11,2,3,2,4,11,122,209,207,124,1,0,204,51,255,2,264,540,218,213,301
2014,San Diego County,Chula Vista,7,214,351,613,3091,4,83,182,87,27,588,40,18,25,131,71,2,11,19,9,65,272,341,410,203,3,9,630,177,620,1,305,1165,538,641,747
2014,San Diego County,Coronado,0,1,14,59,445,0,0,14,19,1,65,1,0,0,0,0,0,0,0,0,0,22,37,43,16,1,0,22,245,31,1,83,237,94,76,38
2014,San Diego County,Del Mar,0,0,14,30,102,0,0,9,3,0,9,0,0,0,0,0,0,0,0,0,0,18,12,19,11,0,3,5,13,22,0,19,63,21,11,7
2014,San Diego County,El Cajon,4,134,169,496,1438,3,53,70,117,26,467,34,10,12,78,46,2,13,9,3,6,300,196,315,181,6,15,501,70,269,3,96,426,254,415,343
2014,San Diego County,Escondido,3,165,309,500,1994,3,75,147,62,44,485,27,33,17,88,47,2,8,13,7,17,287,213,298,202,3,12,597,75,386,7,283,671,321,475,527
2014,San Diego County,Imperial Beach,0,19,85,76,240,1,9,59,10,6,35,1,4,2,12,2,0,3,2,1,1,41,35,59,17,0,3,32,34,30,0,21,84,33,38,85
2014,San Diego County,La Mesa,0,68,124,272,1143,0,28,72,29,3,311,21,7,6,34,31,2,2,4,1,1,186,86,186,86,1,5,335,40,208,1,122,372,179,311,281
2014,San Diego County,National City,2,105,144,238,934,1,38,69,30,27,338,13,4,5,83,27,1,8,9,3,6,106,132,93,145,0,0,379,31,152,5,125,294,167,260,213
2014,San Diego County,Oceanside,5,186,409,615,3007,6,70,169,79,38,574,33,25,16,112,52,6,9,11,3,20,281,334,423,192,8,16,729,147,773,5,302,976,503,645,883
2014,San Diego County,San Diego,32,1318,3493,5115,16691,24,520,2124,788,98,2920,219,127,115,857,253,25,62,84,46,144,1987,3128,3320,1795,36,61,2473,1730,3950,16,1954,7470,2714,2926,3581
2014,San Diego County,San Marcos,2,38,147,242,854,3,15,95,58,18,281,5,5,9,19,16,0,5,0,1,3,127,115,126,116,1,7,311,24,151,0,55,280,149,215,210
2014,San Diego County,Vista,2,101,206,292,1114,3,47,143,46,35,276,14,15,17,55,29,2,5,4,4,11,159,133,144,148,2,4,296,20,189,1,89,391,160,237,326
2014,San Diego County,CSU San Diego,0,12,9,61,520,0,5,4,24,2,88,0,0,0,12,0,0,1,0,0,7,7,54,35,26,4,2,60,181,130,3,52,165,125,146,84
2014,San Diego County,San Diego Harbor,0,10,53,52,518,0,8,34,12,10,25,1,2,1,6,2,0,0,0,0,8,17,35,3,49,5,5,15,32,91,2,276,328,85,61,44
2014,San Diego County,Colorado DPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,San Diego County,Ocotillo Wells DPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,San Diego County,San Diego Coast DPR,0,0,5,7,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,6,0,1,1,12,1,0,23,17,11,8,5
2014,San Diego County,CSU San Marcos,0,0,1,6,62,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,4,2,2,4,1,0,1,11,33,2,5,22,15,13,12
2014,San Diego County,UC San Diego,0,1,1,34,493,0,1,1,2,1,19,1,0,0,0,0,0,0,0,0,1,16,18,6,28,4,1,9,227,102,2,91,202,132,87,72
2014,San Diego County,CA Highway Patrol - San Diego,0,0,12,0,12,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,2,3
2014,San Diego County,Lemon Grove,1,34,86,142,297,0,18,54,29,15,125,10,0,4,20,14,1,1,1,0,2,81,61,97,45,1,0,144,13,37,0,23,67,44,90,96
2014,San Diego County,Santee,2,20,97,109,618,1,10,78,22,10,279,0,4,1,15,10,0,1,1,0,3,56,53,52,57,0,4,291,19,80,0,38,166,96,191,165
2014,San Diego County,Poway,0,13,55,98,306,0,8,45,18,4,73,1,4,3,5,6,0,0,0,1,1,62,36,45,53,0,1,90,10,63,0,25,101,49,81,75
2014,San Diego County,Encinitas,0,22,70,181,642,0,8,44,37,6,108,6,0,3,13,5,4,0,0,2,1,68,113,88,93,2,5,106,28,131,1,44,277,107,127,131
2014,San Diego County,Solana Beach,0,6,14,55,122,0,5,10,4,1,11,2,1,1,2,1,1,0,0,3,0,28,27,20,35,0,1,10,14,27,1,6,73,13,15,21
2014,San Francisco County,San Francisco,45,3224,3137,5237,33730,27,738,1192,756,264,3295,676,272,238,2038,118,12,121,65,62,1530,2297,2940,2566,2671,824,59,2013,681,2812,9,7505,2469,380,115,30766
2014,San Francisco County,CSU San Francisco,0,1,2,35,147,0,0,2,2,1,8,0,0,0,1,0,0,0,1,0,0,12,23,17,18,2,0,2,37,61,3,26,72,28,22,25
2014,San Francisco County,San Francisco BART,0,28,7,1,227,0,11,2,0,0,8,2,1,2,23,0,0,0,0,0,28,1,0,0,1,39,2,2,75,1,4,96,81,53,37,56
2014,San Francisco County,UC Hastings College of Law,0,2,11,1,33,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,1,7,0,1,10,13,4,6
2014,San Francisco County,Union Pacific RR - San Francisco,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,San Francisco County,UC San Francisco,0,4,5,34,323,0,1,4,4,3,18,1,0,0,3,0,0,0,0,0,4,11,23,1,33,1,1,6,55,147,0,32,150,64,52,57
2014,San Francisco County,CA Highway Patrol - San Francisco,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2014,San Joaquin County,San Joaquin Co. Sheriff's Department,10,147,525,1254,2410,5,43,269,162,5,141,49,9,49,40,16,2,23,31,0,31,739,515,799,455,6,7,176,85,166,3,1057,1104,301,385,620
2014,San Joaquin County,Escalon,0,2,8,41,108,0,1,3,11,4,21,1,0,1,0,1,0,0,0,0,1,9,32,23,18,0,0,2,6,18,1,43,30,15,21,42
2014,San Joaquin County,Lodi,3,97,183,474,1170,0,20,75,57,6,249,19,11,8,59,8,1,6,7,2,37,189,285,281,193,0,0,281,54,67,0,289,328,180,280,382
2014,San Joaquin County,Manteca,4,73,92,314,1440,2,19,47,47,41,419,30,12,9,22,18,1,7,7,1,6,219,95,171,143,0,3,397,43,58,0,294,480,199,369,392
2014,San Joaquin County,Ripon,0,5,10,31,205,0,1,10,8,4,61,2,0,1,2,0,0,1,0,1,2,13,18,18,13,0,0,10,6,31,1,75,64,31,48,62
2014,San Joaquin County,Stockton,49,1098,2707,3124,8082,20,181,822,305,117,638,428,73,114,483,123,17,103,176,9,238,2171,953,2361,763,22,40,1614,277,747,54,1726,2790,1014,1786,2492
2014,San Joaquin County,Tracy,1,53,67,274,1725,1,12,34,20,17,224,22,7,2,22,14,4,2,3,2,21,179,95,212,62,2,4,379,60,67,1,301,569,230,284,642
2014,San Joaquin County,Stockton Unified School,0,12,24,87,242,0,5,22,8,1,20,2,1,1,8,2,0,0,0,0,4,83,4,0,87,0,0,0,15,0,0,195,86,27,42,87
2014,San Joaquin County,Union Pacific RR - San Joaquin,0,0,0,86,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0,86,0,0,0,0,1,0,26,5,5,7,11
2014,San Joaquin County,CA Highway Patrol - San Joaquin,0,0,1,0,168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,19,0,0,149
2014,San Luis Obispo County,San Luis Obispo Co. Sheriff's Department,2,12,241,521,696,2,7,210,84,4,84,1,0,1,10,1,0,0,3,0,6,249,272,229,292,3,8,21,32,76,0,294,256,103,130,207
2014,San Luis Obispo County,Arroyo Grande,0,7,44,82,243,0,3,12,12,8,35,4,1,0,2,0,0,2,2,1,2,38,44,20,62,0,2,48,11,33,5,57,76,39,61,67
2014,San Luis Obispo County,Grover Beach,0,3,44,95,208,0,0,33,42,6,53,1,1,0,1,0,0,1,0,1,1,61,34,37,58,0,0,56,12,23,0,85,53,35,66,54
2014,San Luis Obispo County,Morro Bay,1,1,46,50,173,0,0,11,18,2,38,0,0,0,1,0,0,0,0,0,1,27,23,16,34,1,1,52,10,29,0,40,50,11,30,82
2014,San Luis Obispo County,Paso Robles,0,7,112,157,584,0,1,48,25,15,107,1,3,0,3,0,0,0,2,0,4,71,86,55,102,3,13,137,17,53,2,146,229,97,130,128
2014,San Luis Obispo County,Pismo Beach,0,8,16,162,212,0,5,12,52,5,57,1,1,0,6,0,0,0,0,1,7,70,92,40,122,1,3,61,16,40,0,49,70,31,37,74
2014,San Luis Obispo County,San Luis Obispo,0,25,168,206,1162,0,12,95,18,8,172,2,4,3,16,3,1,0,4,0,7,90,116,140,66,1,0,296,132,0,12,400,265,224,251,422
2014,San Luis Obispo County,Cal Poly San Luis Obispo,0,0,1,13,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,3,10,0,0,1,121,31,0,26,99,42,32,17
2014,San Luis Obispo County,Atascadero,0,8,52,102,317,0,7,38,31,4,106,1,0,0,7,1,0,0,2,2,3,58,44,53,49,1,0,86,15,29,5,83,92,41,80,104
2014,San Luis Obispo County,San Luis Obispo Coast DPR,0,0,2,3,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,1,0,19,18,2,5,4
2014,San Luis Obispo County,Oceano Dunes DPR,0,0,3,4,63,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,9,0,0,48,37,10,14,2
2011,San Bernardino County,Patton State Hospital,0,2,244,2,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,11,0,1,1,12
2014,San Luis Obispo County,Union Pacific RR - San Luis Obispo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,San Luis Obispo County,Cuesta College,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,2,4,2
2014,San Luis Obispo County,CA Highway Patrol - San Luis Obispo,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014,San Mateo County,San Mateo Co. Sheriff's Department,1,65,160,491,1653,1,22,101,144,55,128,15,2,3,45,10,3,6,5,3,21,211,280,279,212,7,13,55,182,213,4,572,868,239,196,350
2014,San Mateo County,Atherton,0,0,2,31,42,0,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0,13,18,19,12,0,0,0,7,7,0,12,15,10,9,8
2014,San Mateo County,Belmont,0,9,18,75,266,0,2,15,11,3,47,3,1,2,3,2,0,2,1,1,1,34,41,34,41,2,0,12,14,62,3,88,101,51,43,71
2014,San Mateo County,Brisbane,0,3,7,26,94,0,0,7,0,3,4,1,0,0,2,1,0,0,2,0,0,14,12,7,19,1,0,1,5,12,0,15,41,19,11,23
2014,San Mateo County,Burlingame,0,12,31,240,445,0,3,12,20,2,28,2,1,2,7,2,0,0,1,3,2,125,115,77,163,0,0,12,24,55,2,116,235,86,59,65
2014,San Mateo County,Colma,0,5,7,16,241,0,0,2,4,6,144,0,0,5,0,5,0,0,0,0,0,7,9,1,15,0,2,182,1,7,1,25,74,38,82,47
2014,San Mateo County,Daly City,2,78,97,304,1110,2,28,54,98,21,234,18,8,5,47,20,1,3,5,1,16,108,196,117,187,7,6,225,14,140,0,162,392,190,219,309
2014,San Mateo County,Hillsborough,0,0,0,55,47,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43,12,54,1,0,0,0,0,10,0,5,23,5,12,7
2014,San Mateo County,Menlo Park,0,15,24,125,407,0,7,23,30,4,64,8,0,2,5,3,0,0,4,0,1,76,49,96,29,2,5,38,72,34,0,123,141,85,85,96
2014,San Mateo County,Pacifica,0,15,65,130,453,2,4,49,30,5,72,5,3,1,6,0,0,4,0,1,6,39,91,63,67,1,4,28,12,109,0,93,161,64,107,121
2014,San Mateo County,Redwood City,2,59,78,477,1039,1,19,48,64,6,252,15,7,7,30,14,0,5,3,3,4,195,282,296,181,4,7,167,94,198,3,230,350,191,219,279
2014,San Mateo County,San Bruno,0,39,60,157,778,0,10,40,24,4,260,12,2,6,19,13,1,0,1,1,8,91,66,77,80,1,0,280,29,45,1,82,334,131,215,98
2014,San Mateo County,San Mateo,0,74,135,407,1338,0,32,62,56,7,253,13,5,1,55,16,3,4,11,2,20,261,146,199,208,2,7,268,90,157,7,216,489,179,263,407
2014,San Mateo County,South San Francisco,1,49,79,287,836,1,16,55,72,16,106,16,4,3,26,9,1,2,3,4,9,122,165,128,159,4,1,37,10,125,0,119,315,113,134,274
2014,San Mateo County,Broadmoor,0,1,7,17,20,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,11,6,12,5,0,0,2,0,3,0,8,2,2,1,15
2014,San Mateo County,Foster City,0,2,9,81,248,0,1,4,7,4,19,1,0,0,1,0,0,0,0,0,2,49,32,37,44,0,0,14,31,33,0,52,114,40,57,37
2014,San Mateo County,San Mateo BART,0,6,6,1,137,0,1,2,0,0,0,0,0,1,5,0,0,0,0,0,6,0,1,0,1,3,0,0,35,0,0,21,38,35,22,42
2014,San Mateo County,Union Pacific RR - San Mateo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,San Mateo County,Bay Area DPR,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0
2014,San Mateo County,East Palo Alto,5,55,56,193,228,1,19,12,81,36,99,13,5,2,35,2,1,1,11,1,7,86,107,122,71,1,1,23,13,46,3,74,67,26,42,93
2014,San Mateo County,CA Highway Patrol - San Mateo,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
2014,Santa Barbara County,Santa Barbara Co. Sheriff's Department,11,32,218,487,1047,10,14,156,75,3,172,7,6,0,19,1,0,3,11,0,11,125,362,363,124,17,6,40,140,149,2,336,427,175,160,285
2014,Santa Barbara County,Guadalupe,0,0,8,13,43,0,0,7,6,1,3,0,0,0,0,0,0,0,0,0,0,11,2,8,5,0,0,0,0,0,0,38,11,7,10,15
2014,Santa Barbara County,Lompoc,1,19,109,186,595,1,7,53,23,5,104,4,1,0,14,0,0,1,3,0,14,85,101,104,82,0,3,133,44,93,1,100,170,92,141,192
2014,Santa Barbara County,Santa Barbara,1,56,206,454,1843,1,21,131,103,21,357,5,11,4,36,10,2,2,5,3,6,220,234,191,263,12,2,158,240,183,3,853,646,282,362,553
2014,Santa Barbara County,Santa Maria,3,149,243,666,1496,2,43,173,135,106,321,44,18,17,70,10,2,20,19,0,21,303,363,323,343,2,1,261,44,2,1,899,375,221,269,631
2014,Santa Barbara County,Carpinteria,0,1,15,49,140,0,1,11,14,1,16,0,0,0,1,0,0,0,0,0,0,15,34,23,26,0,1,9,17,14,0,33,45,29,23,43
2014,Santa Barbara County,Union Pacific RR - Santa Barbara,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2
2014,Santa Barbara County,Solvang,0,0,7,18,60,0,0,4,5,0,14,0,0,0,0,0,0,0,0,0,0,9,9,5,13,2,0,4,2,7,0,16,24,8,10,18
2014,Santa Barbara County,Allen Hancock College,0,0,1,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,3,9,8,1,2
2014,Santa Barbara County,Buelton,0,1,5,11,54,0,0,4,3,3,3,0,0,0,1,1,0,0,0,0,0,2,9,1,10,0,0,1,1,5,1,13,17,6,5,26
2014,Santa Barbara County,Goleta,0,1,31,121,283,0,0,19,41,3,54,0,0,0,1,0,0,0,0,0,1,43,78,31,90,1,2,31,44,35,0,86,112,41,45,85
2014,Santa Barbara County,UC Santa Barbara,0,4,4,15,233,0,3,4,1,0,26,0,0,0,4,1,0,0,0,0,3,3,12,11,4,0,0,15,151,37,0,20,52,76,89,16
2014,Santa Barbara County,CA Highway Patrol - Santa Barbara,0,0,1,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
2014,Santa Clara County,Santa Clara Co. Sheriff's Department,1,20,203,282,801,1,10,184,26,28,67,5,1,3,11,3,0,3,4,0,3,194,88,205,77,3,3,24,241,188,1,130,343,211,136,111
2014,Santa Clara County,Campbell,1,21,45,313,873,1,4,15,39,12,181,7,1,4,9,5,0,2,1,2,0,159,154,126,187,5,0,178,67,50,0,211,314,128,192,239
2014,Santa Clara County,Cupertino,0,19,17,263,716,0,12,15,18,6,186,5,0,3,11,10,1,0,2,0,2,206,57,173,90,3,1,186,56,64,0,42,365,114,143,94
2014,Santa Clara County,Gilroy,2,60,116,236,1023,2,22,62,19,29,288,14,9,6,31,21,2,5,4,0,28,156,80,94,142,8,20,375,34,83,2,123,434,136,233,220
2014,Santa Clara County,Los Altos,0,3,2,118,193,0,6,1,7,0,18,1,0,0,2,0,0,0,1,0,2,75,43,96,22,1,0,22,42,0,1,71,106,25,23,39
2014,Santa Clara County,Los Altos Hills,0,1,1,49,24,0,0,1,4,0,5,0,0,0,1,0,0,1,0,0,0,33,16,48,1,0,0,0,0,4,0,9,14,3,1,6
2014,Santa Clara County,Los Gatos,1,3,13,181,389,1,2,11,8,6,35,1,0,1,1,0,0,0,2,0,0,117,64,108,73,0,0,43,43,58,3,41,168,54,88,79
2014,Santa Clara County,Milpitas,1,52,45,351,1453,1,10,29,32,7,370,26,4,6,16,10,0,4,12,2,17,261,90,185,166,3,15,422,29,102,4,177,694,191,344,224
2014,Santa Clara County,Monte Sereno,0,0,0,16,13,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,5,14,2,0,0,0,0,3,0,4,6,4,1,2
2014,Santa Clara County,Morgan Hill,0,21,41,119,372,0,6,33,24,11,51,6,1,3,11,2,0,3,2,1,11,74,45,52,67,0,0,41,15,82,0,75,128,52,71,121
2014,Santa Clara County,Mountain View,1,29,112,263,1237,0,14,63,27,22,307,9,3,4,13,5,0,2,3,2,1,170,93,118,145,2,0,312,226,58,2,232,501,187,268,281
2014,Santa Clara County,Palo Alto,0,29,27,257,976,0,11,24,26,5,104,5,2,4,18,0,1,7,3,1,15,115,142,133,124,1,6,154,197,2,0,260,525,127,141,183
2014,Santa Clara County,San Jose,32,1072,1832,5167,11850,22,349,770,244,380,1681,282,135,84,571,260,16,75,99,21,86,3664,1503,3741,1426,95,119,1686,727,819,31,1947,5071,1799,1893,3087
2014,Santa Clara County,Santa Clara,0,89,47,577,2287,0,19,32,32,6,234,28,6,3,52,12,0,7,13,0,40,391,186,318,259,13,23,243,200,156,3,346,1294,307,364,322
2014,Santa Clara County,Saratoga,0,2,6,136,140,0,1,6,11,2,15,0,0,0,2,0,0,0,1,0,1,100,36,111,25,0,0,8,5,19,0,35,65,20,22,33
2014,Santa Clara County,Sunnyvale,1,88,64,511,1559,0,24,49,79,15,160,22,7,2,57,7,0,3,6,6,32,354,157,329,182,0,0,148,187,128,3,245,742,227,270,320
2014,Santa Clara County,CSU San Jose,0,8,17,40,321,0,0,7,7,2,58,0,3,1,4,2,0,0,0,0,6,15,25,5,35,3,0,14,128,96,0,41,69,83,99,70
2014,Santa Clara County,San Jose Community College,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,4,19,5,9,6
2014,Santa Clara County,West Valley College District,0,0,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,13,7,4,6,2
2014,Santa Clara County,Foothill College,0,2,1,7,49,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,6,1,0,7,0,0,0,3,3,0,33,25,9,8,7
2014,Santa Clara County,Union Pacific RR - Santa Clara,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3
2014,Santa Clara County,Santa Clara Transit District,0,25,26,3,83,0,10,21,0,5,10,1,4,1,19,0,5,0,0,0,19,3,0,1,2,3,0,3,15,1,1,23,29,21,14,19
2014,Santa Clara County,CA Highway Patrol - Santa Clara,0,0,1,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0
2014,Santa Cruz County,Santa Cruz Co. Sheriff's Department,0,29,237,657,1035,0,15,182,96,3,137,8,4,3,14,2,4,3,4,1,12,368,289,374,283,9,6,90,77,49,2,348,447,147,165,276
2014,Santa Cruz County,Capitola,0,7,21,25,574,0,4,15,4,0,242,3,2,0,2,0,0,0,1,2,4,13,12,17,8,3,1,275,51,37,6,105,153,121,170,130
2014,Santa Cruz County,Santa Cruz,1,109,351,420,2602,1,43,232,57,15,346,12,17,8,72,2,4,10,9,1,76,132,288,230,190,11,9,390,402,130,3,488,1063,452,464,623
2014,Santa Cruz County,Watsonville,8,85,158,190,937,4,26,76,18,16,245,22,8,10,45,0,4,8,2,4,53,100,90,136,54,1,2,270,30,67,3,226,272,141,193,331
2014,Santa Cruz County,Scotts Valley,0,4,7,42,207,0,2,6,4,3,53,0,0,1,3,0,1,0,0,0,2,13,29,18,24,0,1,69,7,36,0,51,52,24,62,69
2014,Santa Cruz County,Union Pacific RR - Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Santa Cruz County,Santa Cruz Mtns. DPR,0,0,2,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,8,0,0,0,4,2,0,27,23,12,7,12
2014,Santa Cruz County,UC Santa Cruz,0,2,7,27,181,0,1,3,1,0,6,0,0,0,2,0,0,0,1,0,1,5,22,16,11,0,0,0,55,31,0,41,88,33,30,30
2014,Santa Cruz County,CA Highway Patrol - Santa Cruz,0,0,1,0,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
