Year,County,NCICCode,Homicide_sum,Robbery_sum,AggAssault_sum,Burglary_sum,LTtotal_sum
2019,Los Angeles County,Diamond Bar,1,25,42,282,574
2019,Los Angeles County,Downey,4,151,167,344,1566
2019,Los Angeles County,Duarte,0,10,43,48,215
2019,Los Angeles County,El Monte,2,126,142,347,1046
2019,Los Angeles County,El Segundo,0,30,47,164,387
2019,Los Angeles County,Gardena,3,131,170,236,658
2019,Los Angeles County,Glendale,5,93,117,480,2562
2019,Los Angeles County,Glendora,1,38,95,187,1241
2019,Los Angeles County,Hawaiian Gardens,0,24,47,68,101
2019,Los Angeles County,Hawthorne,3,190,409,199,930
2019,Los Angeles County,Hermosa Beach,0,9,35,97,326
2019,Los Angeles County,Calabasas,1,15,13,81,226
2019,Los Angeles County,Malibu,1,16,22,86,311
2019,Los Angeles County,Los Angeles Transit Serv. Bureau,0,74,69,5,131
2019,Los Angeles County,Hidden Hills,0,0,0,10,7
2019,Los Angeles County,Huntington Park,3,249,175,214,861
2019,Los Angeles County,Industry,0,41,30,156,899
2019,Los Angeles County,Inglewood,2,358,260,308,1356
2019,Los Angeles County,Irwindale,0,8,17,73,139
2019,Los Angeles County,Lakewood,0,104,98,303,1354
2019,Los Angeles County,La Mirada,0,28,52,145,463
2019,Los Angeles County,La Puente,3,53,89,75,248
2019,Los Angeles County,La Verne,1,13,31,133,447
2019,Los Angeles County,Lawndale,1,40,78,83,228
2019,Los Angeles County,Lomita,0,26,37,53,161
2019,Los Angeles County,Long Beach,34,958,1128,2185,6754
2019,Los Angeles County,Los Angeles,258,9652,17216,13809,66253
2019,Los Angeles County,Lynwood,1,218,214,189,723
2019,Los Angeles County,Manhattan Beach,0,33,17,160,648
2019,Los Angeles County,Maywood,2,23,58,60,143
2019,Los Angeles County,Monrovia,1,16,17,87,686
2019,Los Angeles County,Montebello,0,90,77,480,580
2019,Los Angeles County,Monterey Park,0,59,60,267,929
2019,Los Angeles County,Norwalk,5,138,268,343,922
2019,Los Angeles County,Palmdale,8,194,401,447,1384
2019,Los Angeles County,Palos Verdes Estates,0,1,3,36,49
2019,Los Angeles County,Paramount,4,151,176,187,775
2019,Los Angeles County,Pasadena,4,147,416,570,2036
2019,Los Angeles County,Pico Rivera,3,67,148,198,581
2019,Los Angeles County,Pomona,12,342,485,816,2529
2019,Los Angeles County,Redondo Beach,1,53,101,260,992
2019,Los Angeles County,Rolling Hills,0,0,1,6,2
2019,Los Angeles County,Rolling Hills Estates,0,3,7,35,82
2019,Los Angeles County,Rosemead,1,74,89,196,552
2019,Los Angeles County,San Dimas,0,15,48,113,659
2019,Los Angeles County,San Fernando,1,25,50,52,112
2019,Los Angeles County,San Gabriel,0,58,38,202,468
2019,Los Angeles County,San Marino,0,3,10,77,126
2019,Los Angeles County,Santa Fe Springs,2,42,51,205,654
2019,Los Angeles County,Santa Monica,3,247,374,577,3143
2019,Los Angeles County,Sierra Madre,0,0,14,29,46
2019,Los Angeles County,Signal Hill,0,27,67,110,491
2019,Los Angeles County,South El Monte,1,32,58,132,254
2019,Los Angeles County,South Gate,4,179,418,351,1663
2019,Los Angeles County,South Pasadena,0,11,16,94,434
2019,Los Angeles County,Temple City,1,23,33,122,175
2019,Los Angeles County,Torrance,3,114,137,399,2161
2019,Los Angeles County,Vernon,0,12,14,133,272
2019,Los Angeles County,Walnut,0,14,20,152,207
2019,Los Angeles County,West Covina,6,129,104,354,1660
2019,Los Angeles County,Whittier,1,93,92,318,1278
2019,Los Angeles County,Carson,5,122,286,328,1277
2019,Los Angeles County,Cal Poly - Pomona,0,1,5,24,130
2019,Los Angeles County,Rancho Palos Verdes,2,2,22,102,199
2019,Los Angeles County,CSU Dominguez Hills,0,3,1,4,17
2019,Los Angeles County,CSU Long Beach,0,2,2,0,111
2019,Los Angeles County,CSU Los Angeles,0,1,2,4,89
2019,Los Angeles County,CSU Northridge,0,2,3,2,214
2019,Los Angeles County,La Canada-Flintridge,0,6,7,114,198
2019,Los Angeles County,Lancaster,7,374,864,792,1916
2019,Los Angeles County,UC Los Angeles,0,8,58,132,608
2019,Los Angeles County,CA Highway Patrol - Los Angeles,0,0,48,5,139
2019,Los Angeles County,Metropolitan State Hospital,0,1,1170,2,6
2019,Madera County,Madera Co. Sheriff's Department,1,14,408,375,621
2019,Madera County,Chowchilla,0,3,34,71,109
2019,Madera County,Madera,2,77,223,235,824
2019,Madera County,Union Pacific RR - Madera,0,0,0,1,0
2019,Madera County,CA Highway Patrol - Madera,0,0,0,0,41
2019,Marin County,Marin Co. Sheriff's Department,1,12,45,143,591
2019,Marin County,Belvedere,0,0,1,2,13
2019,Marin County,Fairfax,0,0,6,13,77
2019,Marin County,Mill Valley,0,9,10,36,177
2019,Marin County,Novato,0,26,116,102,711
2019,Marin County,Ross,0,0,2,5,19
2019,Marin County,San Rafael,0,87,120,299,1173
2019,Marin County,Sausalito,0,1,6,21,224
2019,Marin County,Tiburon,0,0,0,13,67
2019,Marin County,Union Pacific RR - Marin,0,0,0,0,0
2019,Marin County,Marin Community College,0,0,3,0,17
2019,Marin County,Marin DPR,0,0,1,7,3
2019,Marin County,Central Marin,0,10,16,360,684
2019,Marin County,CA Highway Patrol - Marin,0,0,0,0,266
2019,Mariposa County,Mariposa Co. Sheriff's Department,0,2,69,53,115
2019,Mariposa County,CA Highway Patrol - Mariposa,0,0,0,0,9
2019,Mendocino County,Mendocino Co. Sheriff's Department,2,14,133,174,225
2019,Mendocino County,Fort Bragg,0,7,20,38,262
2019,Mendocino County,Ukiah,1,24,76,117,147
2019,Mendocino County,Willits,0,6,8,28,51
2019,Mendocino County,Union Pacific RR - Mendocino,0,0,0,0,0
2019,Mendocino County,CA Highway Patrol - Mendocino,0,0,0,0,51
2019,Merced County,Merced Co. Sheriff's Department,4,24,453,487,956
2019,Merced County,Atwater,1,22,173,140,708
2019,Merced County,Dos Palos,0,2,62,36,89
2019,Merced County,Gustine,0,4,15,32,54
2019,Merced County,Livingston,0,11,28,85,164
2019,Merced County,Los Banos,2,36,93,231,506
2019,Merced County,Merced,5,103,398,396,1439
2019,Merced County,Union Pacific RR - Merced,0,0,0,0,2
2019,Merced County,Four Rivers DPR,0,0,0,3,0
2019,Merced County,UC Merced,0,0,2,8,77
2019,Merced County,CA Highway Patrol - Merced,0,0,0,0,94
2019,Modoc County,Modoc Co. Sheriff's Department,0,1,28,6,22
2019,Modoc County,Alturas,0,1,7,14,13
2019,Modoc County,Union Pacific RR - Modoc,0,0,0,0,0
2019,Modoc County,CA Highway Patrol - Modoc,0,0,2,0,3
2019,Mono County,Mono Co. Sheriff's Department,0,0,22,21,32
2019,Mono County,Mammoth Lakes,0,1,26,17,105
2019,Mono County,CA Highway Patrol - Mono,0,0,0,0,1
2019,Monterey County,Monterey Co. Sheriff's Department,3,36,194,361,733
2019,Monterey County,Carmel,0,0,11,20,81
2019,Monterey County,Del Rey Oaks,0,6,1,8,30
2019,Monterey County,Gonzales,0,4,12,12,40
2019,Monterey County,Greenfield,1,9,35,31,98
2019,Monterey County,King City,0,9,7,43,80
2019,Monterey County,Monterey,0,23,44,127,774
2019,Monterey County,Pacific Grove,0,1,12,27,136
2019,Monterey County,Salinas,8,241,467,742,1709
2019,Monterey County,Sand City,0,2,7,4,70
2019,Monterey County,Seaside,3,12,52,44,329
2019,Monterey County,Soledad,0,14,35,24,83
2019,Monterey County,Marina,0,10,27,67,242
2019,Monterey County,Monterey Airport,0,0,0,0,6
2019,Monterey County,Union Pacific RR - Monterey,0,0,0,1,1
2019,Monterey County,Monterey DPR,0,0,0,7,15
2019,Monterey County,CSU Monterey Bay,0,1,6,6,41
2019,Monterey County,CA Highway Patrol - Monterey,0,0,1,0,94
2019,Napa County,Napa Co. Sheriff's Department,0,7,51,55,212
2019,Napa County,Calistoga,0,0,6,7,54
2019,Napa County,Napa,1,55,158,248,847
2019,Napa County,St. Helena,0,1,10,21,43
2019,Napa County,Union Pacific RR - Napa,0,0,0,0,0
2019,Napa County,Napa State Hospital,0,0,323,0,2
2019,Napa County,American Canyon,0,7,39,59,368
2019,Napa County,Yountville,0,0,5,5,36
2019,Napa County,CA Highway Patrol - Napa,0,0,0,0,16
2019,Nevada County,Nevada Co. Sheriff's Department,0,6,103,191,226
2019,Nevada County,Grass Valley,3,6,64,76,326
2019,Nevada County,Nevada City,0,1,10,26,49
2019,Nevada County,Union Pacific RR - Nevada,0,0,0,0,0
2019,Nevada County,Truckee,0,4,24,36,66
2019,Nevada County,CA Highway Patrol - Nevada,0,0,1,0,18
2019,Orange County,Orange Co. Sheriff's Department,2,21,213,142,642
2019,Orange County,Anaheim,8,396,575,1123,5904
2019,Orange County,Brea,0,29,33,169,1209
2019,Orange County,Buena Park,1,91,139,230,1567
2019,Orange County,Costa Mesa,0,104,156,450,2934
2019,Orange County,Cypress,1,21,23,98,424
2019,Orange County,La Palma,0,7,9,41,242
2019,Orange County,Fountain Valley,0,23,25,163,914
2019,Orange County,Fullerton,2,108,183,318,2479
2019,Orange County,Garden Grove,6,185,260,627,2778
2019,Orange County,Huntington Beach,2,99,224,535,3280
2019,Orange County,Laguna Beach,1,5,15,43,261
2019,Orange County,La Habra,0,41,79,188,789
2019,Orange County,Los Alamitos,0,3,2,41,73
2019,Orange County,Newport Beach,5,32,69,273,1344
2019,Orange County,Orange,3,76,83,387,1546
2019,Orange County,Placentia,0,28,151,275,511
2019,Orange County,San Clemente,1,29,54,160,700
2019,Orange County,San Juan Capistrano,2,20,37,69,201
2019,Orange County,Santa Ana,13,472,761,854,4611
2019,Orange County,Seal Beach,0,10,8,62,458
2019,Orange County,Stanton,3,31,51,83,344
2019,Orange County,Tustin,1,61,63,241,1694
2019,Orange County,Villa Park,0,0,4,9,35
2019,Orange County,Westminster,0,122,118,511,1824
2019,Orange County,Yorba Linda,0,17,22,140,433
2019,Orange County,Irvine,1,66,69,574,3086
2019,Orange County,CSU Fullerton,1,0,2,8,194
2019,Orange County,Union Pacific RR - Orange,0,1,0,2,2
2019,Orange County,Orange Coast DPR,0,0,0,102,45
2019,Orange County,Fairview Developmental Center,0,0,1,0,0
2019,Orange County,Mission Viejo,1,22,34,121,689
2019,Orange County,Dana Point,0,18,34,61,311
2019,Orange County,Laguna Niguel,1,12,21,105,463
2019,Orange County,Laguna Hills,0,15,14,82,288
2019,Orange County,Lake Forest,1,14,44,108,503
2019,Orange County,Laguna Woods,0,2,5,20,96
2019,Orange County,Rancho Santa Margarita,0,12,14,34,250
2019,Orange County,Aliso Viejo,1,13,10,57,351
2019,Orange County,Irvine Valley College,0,0,0,2,9
2019,Orange County,UC Irvine,0,1,13,19,437
2019,Orange County,CA Highway Patrol - Orange,0,2,19,2,35
2019,Placer County,Placer Co. Sheriff's Department,3,13,139,278,769
2019,Placer County,Auburn,0,5,37,72,146
2019,Placer County,Lincoln,0,4,24,78,351
2019,Placer County,Rocklin,0,13,32,168,738
2019,Placer County,Roseville,4,96,127,389,2518
2019,Placer County,Sierra DPR,0,0,0,0,17
2019,Placer County,Union Pacific RR - Placer,0,0,0,1,8
2019,Placer County,CA Highway Patrol - Placer,0,0,6,6,58
2019,Plumas County,Plumas Co. Sheriff's Department,1,5,113,116,167
2019,Plumas County,Union Pacific RR - Plumas,0,0,0,0,1
2019,Plumas County,CA Highway Patrol - Plumas,0,0,0,0,7
2019,Riverside County,Riverside Co. Sheriff's Department,24,179,692,1454,4320
2019,Riverside County,Banning,2,27,91,179,210
2019,Riverside County,Beaumont,2,38,38,178,548
2019,Riverside County,Blythe,0,29,56,177,434
2019,Riverside County,Coachella,0,43,74,135,580
2019,Riverside County,Desert Hot Springs,5,59,178,301,216
2019,Riverside County,Hemet,5,121,194,757,1547
2019,Riverside County,Indio,1,118,366,304,1218
2019,Riverside County,Norco,0,14,32,136,434
2019,Riverside County,Palm Springs,7,66,156,502,1210
2019,Riverside County,Perris,4,97,155,268,1248
2019,Riverside County,Riverside,17,476,1054,1302,6997
2019,Riverside County,San Jacinto,2,68,37,334,1018
2019,Riverside County,Corona,4,103,141,646,2251
2019,Riverside County,Indian Wells,0,2,10,44,89
2019,Riverside County,Rancho Mirage,0,7,37,120,459
2019,Riverside County,Palm Desert,3,24,102,338,1382
2019,Riverside County,Union Pacific RR - Riverside,0,0,1,13,12
2019,Riverside County,Inland Empire DPR,0,0,1,0,2
2019,Riverside County,Cathedral City,7,48,70,182,227
2019,Riverside County,Lake Elsinore,3,43,124,233,1409
2019,Riverside County,La Quinta,5,17,41,158,809
2019,Riverside County,Moreno Valley,15,290,523,966,3489
2019,Riverside County,Temecula,1,72,85,318,2018
2019,Riverside County,Calimesa,0,7,15,51,193
2019,Riverside County,Canyon Lake,0,1,14,15,47
2019,Riverside County,Murrieta,3,26,29,206,1080
2019,Riverside County,Riverside Community College,0,2,0,3,32
2019,Riverside County,Wildomar,0,12,48,101,375
2019,Riverside County,Menifee,2,47,92,269,1273
2019,Riverside County,Eastvale,0,23,57,151,676
2019,Riverside County,UC Riverside,0,3,3,32,267
2019,Riverside County,CA Highway Patrol - Riverside,0,0,13,7,20
2019,Riverside County,Jurupa Valley,6,86,218,406,1346
2019,Riverside County,Mount San Jacinto Community College,0,1,1,3,13
2019,Sacramento County,Sacramento Co. Sheriff's Department,36,685,1526,2276,5634
2019,Sacramento County,Folsom,0,29,41,278,1127
2019,Sacramento County,Galt,0,15,52,71,340
2019,Sacramento County,Isleton,1,0,6,1,2
2019,Sacramento County,Sacramento,34,1039,2023,2993,10644
2019,Sacramento County,CSU Sacramento,0,1,2,13,145
2019,Sacramento County,Elk Grove,0,114,223,292,2107
2019,Sacramento County,Gold Fields DPR,0,1,1,0,31
2019,Sacramento County,Twin Rivers Unified School,0,16,5,70,25
2019,Sacramento County,CA State Fair,0,2,2,5,41
2019,Sacramento County,Capital DPR,0,0,5,0,2
2019,Sacramento County,Twin Cities DPR,0,0,0,0,1
2019,Sacramento County,Union Pacific RR - Sacramento,0,0,0,1,1
2019,Sacramento County,Rancho Cordova,5,56,152,233,1004
2019,Sacramento County,Citrus Heights,1,76,190,372,1607
2019,Sacramento County,UC Med Center Sacramento,0,1,5,3,131
2019,Sacramento County,CA Highway Patrol - Sacramento,1,0,12,3,1374
2019,San Benito County,San Benito Co. Sheriff's Department,0,2,24,34,105
2019,San Benito County,Hollister,1,27,71,61,174
2019,San Benito County,Union Pacific RR - San Benito,0,0,0,1,0
2019,San Benito County,Hollister Hills DPR,0,0,0,0,0
2019,San Benito County,CA Highway Patrol - San Benito,0,0,0,0,4
2019,San Bernardino County,San Bernardino Co. Sheriff's Department,27,189,1172,1142,1875
